none,dazzy CLINIC(デイジークリニック)福岡院,福岡市中央区天神3-4-3大隈ビル５F　DAZZY CLINIC福岡院,092-739-8768,アンチエイジング，オーソモレキュラー栄養療法・点滴療法，サプリメント外来，栄養療法，栄養療法・点滴療法，美容皮膚科，自由診療,福岡県,none,none,none,none,none,none,none
none,ジェネラルクリニック福岡,福岡市中央区高砂2-8-12,092-526-0055,アレルギー科，内科，消化器内科,福岡県,none,none,none,none,none,none,none
none,CDC International,福岡市中央区舞鶴3丁目9-39 福岡舞鶴スクエア1F,092-751-8241,アレルギー科，内科，美容皮膚科,福岡県,none,none,none,none,none,none,none
none,医療法人専心会 木村専太郎クリニック,福岡市南区三宅3-16-18パーク・サンリヤン大橋A棟101号,092-554-8800,リハビリテーション科，一般外科，呼吸器科，形成外科，循環器科，麻酔科,福岡県,none,none,none,none,none,none,none
none,森高クリニック,糟屋郡志免町志免1-3-41,092-937-2214,アンチエイジング，アンチエイジング内科，アンチエイジング外来，がん治療，がん統合医療，サプリメント外来，一般内科，予防医学，予防接種，健康診断，健診・ドック，内科，内科一般，栄養療法　ダイエット外来，栄養療法・点滴療法，禁煙外来，糖尿病内科，脳神経内科・外科，脳神経外科，脳神経外科、神経内科、内科,福岡県,none,none,none,none,none,none,none
none,none,古賀市美郷203番,診療科目,アンチエイジング，一般内科，健康診断，循環器・消化器・糖尿，循環器内科，点滴療法,福岡県,none,none,none,none,none,none,none
none,医療法人 林外科医院,宗像市田久4-15-12,0940-33-5577,がん統合医療，予防接種，健康診断，内科一般，在宅診療，外科，放射線科，整形外科，消化器内科,福岡県,none,none,none,none,none,none,none
none,山本診療所,福岡市博多区博多駅前3-9-1,092-414-7063,内科，糖尿病内科,福岡県,none,none,none,none,none,none,none
none,友枝歯科・矯正歯科クリニック博多駅前,福岡市博多区博多駅中央街7番8号博多駅中央駐車場ビル1F,092-710-4698,一般歯科・矯正歯科・口腔外科・審美歯科・ホワイトニング・インプラント(CT画像診断) アンチエイジング・サプリメント外来・高濃度ビタミンC点滴・再生医療,福岡県,none,none,none,none,none,none,none
none,医療法人Fuvenant 青木優美クリニック,福岡市博多区博多駅東2-5-33ゲートスクエア博多駅前 3F青木優美クリニック,092-477-3700,がん治療 がん予防 予防医療,福岡県,none,none,none,none,none,none,none
none,MiRAI MEDICAL CLINIC,福岡市博多区下川端町３-1博多リバレインモール1階ミライメディカルクリニック,092-707-1111,アンチエイジング，オーソモレキュラー栄養療法・点滴療法，サプリメント外来，一般内科，予防医学，予防医療，内科，栄養療法　ダイエット外来，,福岡県,none,none,none,none,none,none,none
none,ふじもとクリニック,福岡市早良区昭代3-5-20ふじもとクリニック,092-407-0970,外科，小児外科，形成外科,福岡県,none,none,none,none,none,none,none
none,医療法人TSC タケダスポーツ・ビューティークリニック,福岡市城南区梅林2丁目27-14,092-874-3711,皮膚科，美容皮膚科,福岡県,none,none,none,none,none,none,none
none,おおたわ歯科医院,福岡市南区大楠3-22-8,092-521-6626,一般歯科，矯正歯科、口腔外科、インプラント,福岡県,none,none,none,none,none,none,none
none,医療法人社団天佑会 きむらしろうクリニック,福岡市西区福重5丁目19-8,092-892-4600,内科 消化器内科 胃腸内科,福岡県,none,none,none,none,none,none,none
none,おにき内科クリニック,福岡市西区拾六町1丁目3-16,092-892-8850,アンチエイジング，オーソモレキュラー栄養療法・点滴療法，一般内科，予防医学，健康診断，健診・ドック，在宅診療，循環器内科，栄養療法・点滴療法,福岡県,none,none,none,none,none,none,none
none,ドリトル動物病院,福岡市西区野方2-2-21,092-811-6099,犬、猫、その他小動物の診療,福岡県,none,none,none,none,none,none,none
none,宮本内科,福岡市西区今宿3-4-37今宿メディカルビル1F宮本彰俊,092-805-1380,none,福岡県,none,none,none,none,none,none,none
none,ほわいと歯科こども歯科,飯塚市口原349-11,0949628000,口腔外科，歯科　こども歯科，矯正歯科,福岡県,none,none,none,none,none,none,none
none,医療法人天真会 すずき内科クリニック,直方市湯野原2丁目2-6-101,0949-29-6788,一般内科,福岡県,none,none,none,none,none,none,none
none,田中整形外科医院,田川郡川崎町池尻329-8,0947-42-2776,整形外科,福岡県,none,none,none,none,none,none,none
none,吉松歯科医院,久留米市篠山町252-2,0942-34-1311,一般歯科，小児歯科，矯正歯科,福岡県,none,none,none,none,none,none,none
none,医療法人恵有会 森山整形外科院,久留米市長門石2-9-63,0942-30-1625,アンチエイジング外来，オーソモレキュラー栄養療法・点滴療法，がん統合医療，サプリメント外来，リウマチ科，リハビリテーション科，整形内科，整形外科，整形外科痛み外来，栄養療法，栄養療法　ダイエット外来，栄養療法・点滴療法，栄養療法外来，漢方内科，点滴外来，点滴療法，皮膚科・美容皮膚科，腰痛外来　自費診療科，自由診療,福岡県,none,none,none,none,none,none,none
none,佐々歯科口腔外科,久留米市花畑1-23-2西鉄花畑駅2F,0942-46-4110,一般歯科，歯科口腔外科,福岡県,none,none,none,none,none,none,none
none,医療法人 野田萬里クリニック,大牟田市岩本2667-1,0944-50-0202,ペインクリニック内科，リハビリテーション科，内科,福岡県,none,none,none,none,none,none,none
none,医療法人 誠心会 癒しの森内科クリニック,久留米市新合川1-3-30ゆめタウン久留米2F,0942-65-6010,内科，漢方内科，皮膚科,福岡県,none,none,none,none,none,none,none
none,none,うきは市吉井町1309-2,0943-75-2065,外科，整形外科，麻酔科,福岡県,none,none,none,none,none,none,none
none,医療法人 ひがしだクリニック,北九州市八幡東区東田1-6-2,093-671-2311,,福岡県,none,none,none,none,none,none,none
none,宮瀬内科クリニック,福岡市中央区平尾2-6-3,092-526-0200,アンチエイジング外来，一般内科，予防医療，予防接種，健診・ドック，循環器内科，更年期外来，栄養療法・点滴療法,福岡県,none,none,none,none,none,none,none
none,野多目まつおかクリニック,福岡市南区向新町1-14-33,092-557-8050,ペインクリニック外科，一般外科，内科，整形外科,福岡県,none,none,none,none,none,none,none
none,医療法人誠奈会 あやべクリニック,福岡市博多区博多駅東2-5-37博多ニッコービル8階,092-414-3700,美容外科 美容皮膚科,福岡県,none,none,none,none,none,none,none
none,医療法人 増田内科整形外科医院,福岡市東区香椎駅前2丁目12－43,092-681-3831,,福岡県,none,none,none,none,none,none,none
none,いのうえ内科,春日市下白水北7丁目-13-1,092-981-2211,内科 消化器内科 内視鏡内科 漢方内科,福岡県,none,none,none,none,none,none,none
none,松田知子皮膚科医院,福岡市西区今宿1-5-27,092-807-1221,none,福岡県,none,none,none,none,none,none,none
none,レディースクリニック 山田産婦人科,鳥栖市蔵上2-186,0942-84-4656,産婦人科,佐賀県,none,none,none,none,none,none,none
none,しげた総合診療クリニック,佐賀市大和町川上323-1,0952-64-9800,アレルギー科，内科，小児科，心療内科,佐賀県,none,none,none,none,none,none,none
none,クリニック新生,佐賀市新生町5-15,0952-23-2895,アンチエイジング，アンチエイジング内科，アンチエイジング外来，アンチエイジング科，がん統合医療，一般内科，予防医学，栄養療法　ダイエット外来，美容皮膚科，自由診療,佐賀県,none,none,none,none,none,none,none
none,医療法人 まごころ医療館,鳥栖市蔵上2-210,0942-87-5002,リウマチ科，リハビリテーション科，一般外科，呼吸器内科，循環器科，整形外科，消化器外科，麻酔科　内科,佐賀県,none,none,none,none,none,none,none
none,産婦人科 南ヶ丘クリニック,伊万里市立花町2294-3,0955-22-1135,婦人科，産科,佐賀県,none,none,none,none,none,none,none
none,医療法人社団如水会今村病院,鳥栖市轟木町1523-6,094-282-5550,,佐賀県,none,none,none,none,none,none,none
none,東歯科医院,長崎市大橋町23-1,095-844-1443,小児歯科，歯科,長崎県,none,none,none,none,none,none,none
none,医療法人博道会 大串歯科医院,佐世保市 日宇町678-3,0956-34-2063,一般歯科,長崎県,none,none,none,none,none,none,none
none,医療法人夢昂会 ふじた歯科,諫早市多良見町中里129-14,0957-43-2212,none,長崎県,none,none,none,none,none,none,none
none,医療法人 九州恵会 上田歯科医院,南島原市深江町丙281-1,0957-72-2233,歯科フレイルケア外来，歯科口腔外科，矯正歯科,長崎県,none,none,none,none,none,none,none
none,いなざわ歯科医院,平戸市田平町里免136-1,0950-57-3337,一般歯科,長崎県,none,none,none,none,none,none,none
none,医療法人社団兼愛会前田医院,島原市新田町587-2,"アクセス
島原鉄道　島原駅より徒歩3分",皮膚科・美容皮膚科,長崎県,none,none,none,none,none,none,none
none,ワイズスキンケアクリニック,熊本市中央区手取本町11-1　銀染コアビル6F,096-312-2666,美容皮膚科,熊本県,none,none,none,none,none,none,none
none,きさぬきクリニック,熊本市中央区本荘町720-3,096-288-5703,一般内科，代謝内科，内科，更年期外来，糖尿病内科,熊本県,none,none,none,none,none,none,none
none,none,菊池市七城町砂田1501-2,0968-41-8841,歯科,熊本県,none,none,none,none,none,none,none
none,砥川クリニック,上益城郡益城町砥川1726,096-286-5770,内科，外科，胃腸科,熊本県,none,none,none,none,none,none,none
none,none,熊本市南区川尻6-5-7,096-211-7572,小児歯科，歯科，歯科口腔外科,熊本県,none,none,none,none,none,none,none
none,医療法人社団東医会 松田医院 和漢堂,熊本市南区城南町藤山360-2,0964-28-3331,がん治療， 心療内科,熊本県,none,none,none,none,none,none,none
none,むさし内科クリニック,熊本市北区楠6丁目1-1,096-201-3700,予防接種，健康診断，内科，糖尿病内科，胃腸内科,熊本県,none,none,none,none,none,none,none
none,グレースメディカルクリニック,熊本市東区佐土原1-16-36,096-360-9013,内科，在宅診療，小児科，循環器内科，禁煙外来,熊本県,none,none,none,none,none,none,none
none,たしま外科内科医院,熊本市西区田崎2-2-48,096-355-6900,内科，外科，整形外科,熊本県,none,none,none,none,none,none,none
none,none,熊本市中央区本山１丁目5-16,096-356-3232,外科 内科 ひふ科 胃腸科,熊本県,none,none,none,none,none,none,none
none,くまもと免疫統合医療クリニック,合志市竹迫2249-2,096-277-1205,がん統合医療，がん統合医療外来，一般外科，消化器科，腫瘍内科,熊本県,none,none,none,none,none,none,none
none,本田クリニック,八代市西松江城町5-35,0965-32-3410,アレルギー科，アンチエイジング，予防医療，予防接種，代謝内科，健康診断，健診・ドック，内科，内科一般，循環器・消化器・糖尿，漢方内科，点滴外来，点滴療法，糖尿病内科，胃腸内科，脂質代謝内科，腎臓内科，自由診療，認知症,熊本県,none,none,none,none,none,none,none
none,医療法人社順幸会 阿蘇立野病院,阿蘇郡南阿蘇村立野185-1,0967-68-0111,内科，消化器内科,熊本県,none,none,none,none,none,none,none
none,大久保内科外科（内視鏡）クリニック,大分市大字市1282番地,097-594-0566,内科，外科，禁煙外来,大分県,none,none,none,none,none,none,none
none,清瀬病院,別府市野口中町4-8,0977-25-1555,人口透析内科，内科，外科，循環器科，心臓血管外科，消化器内科，脳神経外科,大分県,none,none,none,none,none,none,none
none,医療法人石川会 いしかわ皮ふ科形成外科,豊後大野市三重町市場1273-1,0974-24-0120,形成外科，皮膚科・美容皮膚科，自由診療,大分県,none,none,none,none,none,none,none
none,宮崎コムロ美容外科,宮崎市橘通西3-10-27リバティースクエアビル7F,0985-29-1515,美容外科,宮崎県,none,none,none,none,none,none,none
none,none,宮崎市船塚3-114-2,0985-73-8830,内科，在宅医療，統合医療，認知症,宮崎県,none,none,none,none,none,none,none
none,稲田胃腸科外科,宮崎市花山手東1-2-9,0985-52-1200,内科，肛門内科，胃腸内科,宮崎県,none,none,none,none,none,none,none
none,医療法人けんゆう会 園田病院,小林市堤3005-1,0984-22-2221,内科，呼吸器内科，外科，循環器内科，放射線科，脳神経外科,宮崎県,none,none,none,none,none,none,none
none,医療法人社団多久美会 みきクリニック宮崎院,宮崎市広島1-17-33みきクリニックビル2・3F,0985-33-9678,形成外科，皮膚科,宮崎県,none,none,none,none,none,none,none
none,医療法人社団きんじょう歯科医院,都城市金田町3132-7,0986-38-0120,歯科,宮崎県,none,none,none,none,none,none,none
none,医療法人愛鍼会 山元病院,日南市中央通1-10-15,"アクセス
JR日南駅から徒歩で約6分",リハビリテーション科，内科，放射線科，消化器内科，麻酔科,宮崎県,none,none,none,none,none,none,none
none,医療法人 さくらクリニック,鹿児島市上荒田町29-12,099-213-5733,内科，在宅医療,鹿児島県,none,none,none,none,none,none,none
https://www.iv-therapy.org/wp-content/uploads/2021/04/FOTO-NAGAIMASAHIKO.jpg,ながい正彦歯科,鹿児島市名山町10-4,099-225-0909,アンチエイジング，オーソモレキュラー栄養療法・点滴療法，サプリメント外来，一般歯科，予防歯科，口腔外科，口腔外科、インプラント，口臭外来，小児歯科，栄養療法・点滴療法，歯周病科，歯科口腔外科，歯科矯正歯科，矯正歯科、一般歯科、口腔外科，矯正歯科、審美歯科，自由診療,鹿児島県,"①駐車場：
クリニックに隣接。1階入口へバリアフリーで入れます。（近隣徒歩30秒にも有料駐車場有）
②感染防止対策：当院では、患者様に安心して来院いただけるよう下記のような対策を講じております。
・自動ドア（タッチレスドア）の設置
・殺菌灯下で処理したスリッパ
・治療時の歯科ユニットの場所や受付時問診時の飛沫感染防止パーテーション
・抗ウイルスの床材：オランダForbo社製のマーモリウム利用
・抗ウイルスの壁：関西ペイント社製　アレスシックイ利用
・ウイルスを巻き上げてしまう怖い空調対策：エコウインエアなる輻射式（パネル）で管理されてます。
・空間洗浄：次亜塩素酸水（次亜塩素酸ナトリウムとは違います要注意！）による抗ウイルス空間洗浄除菌。
・エアロピュア：深紫外線LEDの技術を活用した、菌やウイルス、においなどを低減し空間の除菌装置
・歯科室内技工物切削時の汚染拡散防止の特殊バキューム（室外へ排出）
・換気量（一人1時間当たり30㎥）以上を維持するためのCo²濃度アラーム付き測定器の設置
・タッチレス検温器
・アルコールや銀イオンＡｇ＋利用のスプレー","専門分野・得意とする点滴療法
顎関節症を症状とする全身の問題（ストレス、疲労、血糖値の乱高下による食いしばり、睡眠障害など）に対する栄養・運動などを含めたアドバイスと症状に応じた点滴療法。
口内炎・舌炎などの口腔内粘膜疾患や口腔がん予防や治療に上記のアドバイスと点滴療法で主に高濃度ビタミンC点滴療法。
無呼吸症候群に対する顎下部脂肪溶解などへのNMN上清や一酸化窒素の概念を使っての施術。
その他、口腔へ影響及ぼしている様々な全身疾患への改善を考えた栄養療法と運動など。
歯科治療時の恐怖心の強い方へは、これまでに笑気吸入鎮静法や独自のトラウマ対応療法などで治療が困難である方へ自信を持たせる事も行っております。","点滴や治療において心掛けていること
症状を訴えて来られる患者さんの中には、第二第三オピニオンなどを求めてこられたり、過去の治療で経過が希望通りになっていない方などに解りやすく説明を行っています。
その際、これまでの症状の経過はもちろん、治療など不快に思われた点をお聞きして、歯科特有の恐怖心などは段階を踏んで経験を積んでいくプロセスをスタッフと情報を共有して進めていきます。
安心できる体制や設備を準備しております。また、近隣（徒歩1分）には救急対応総合病院もあり、さらに安心できる場所となっています。","来院を検討中の方へのメッセージ
初診来院時のカウンセリングに力を入れております。
今までの治療の経験やこれから希望する治療や方法や費用などの説明と当院の過去の患者さんの実際のアンケートなどもご覧いただきながら、
わかりやすい言葉で説明するように心がけております。","高濃度ビタミンＣ点滴療法（がん治療）,高濃度ビタミンＣ点滴療法（アンチエイジング）,マイヤーズカクテル（ビタミン・ミネラル点滴）,グルタチオン点滴療法,プラセンタ療法,血液オゾン療法,幹細胞培養上清療法,オーソモレキュラー栄養療法",http://nagaimasahiko-dc.com/,永井 正彦
none,医療法人慈恵会 土橋病院,鹿児島市西田1-16-1,099-257-5711,内科，心療内科,鹿児島県,none,none,none,none,none,none,none
none,はつき皮膚科クリニック,鹿児島市中央町6-8メディカルプラザ中央,099-806-1300,皮膚科,鹿児島県,none,none,none,none,none,none,none
none,しょこらクリニック,鹿児島市紫原4丁目32番30号,099-800-3954,糖尿病内科，腎臓内科,鹿児島県,none,none,none,none,none,none,none
https://www.iv-therapy.org/wp-content/uploads/2020/06/6c089e0a4bcff32b1b1e2f34d275563a.jpg,統合医療 ハートフルクリニック,糸満市字武富169-2,098-994-7436,アトピー治療，アンチエイジング，アンチエイジング内科，サプリメント外来，バイオロジカル療法，代謝栄養療法，統合医療,沖縄県,"当院は、予約制、完全自由診療、分子レベルの代謝栄養療法を実践するクリニックです。
その栄養療法は、タイラズメソッドと言われています。
３２の代謝経路図を中心とした３０００枚を越える代謝経路図を駆使し、
体の中で起きている分子レベルの異常を見つけ出すとともに、
栄養療法に必要な情報を１８００項目以上掲載したサプリメント療法レシピファイルと呼ばれるエクセルファイルや、
浸透圧の自動計算を可能とした点滴療法レシピファイルを用いて、治療に必要なサプリメント、栄養素材、食材、
必要な点滴、ライフスタイル、入浴剤、解毒や抗酸化に向く調理方法、次回外来で必要な検査などを記載したアドバイスシートを作成し提供しています。
通常の外来に加えて、遠隔サプリメント外来と称して、採血、フードアレルギー検査、広範囲糞便検査、尿有機酸検査、
毛髪検査などのデータをもとにアドバイスシートを作成して、Ｅメールで治療メニューを返信しています。","専門分野・得意とする点滴療法
これまで治療した疾患は、自閉症、統合失調症などの精神疾患、癌の統合医療、関節リウマチなどの自己免疫疾患、
乾癬やアトピー性皮膚炎、天疱瘡などの皮膚疾患、動脈硬化、高血圧、糖尿病、潰瘍性大腸炎、アドレナルファテイーグなどです。
動脈硬化は、キレーション点滴を実施し、数多くの改善例があります。
癌統合医療では、栄養やサプリメント療法が基本ですが、点滴では超高濃度ビタミンＣ点滴、αリポ酸点滴、自家癌ワクチン療法を実施しています。
アンチエイジング目的には、キレーション点滴やＮａキレーション点滴、マイヤーズカクテルを実施しています。
アドレナルファテイーグに対しては、数カ月サプリメント療法を実施した後、１回のアミノ酸点滴をしたところ劇的に改善した症例があります。","点滴や治療において心掛けていること
【治療に関して】
採血や尿有機酸検査などを用いて、分子レベルの代謝異常や栄養素の過不足を把握し、栄養素の補充のみならず、
栄養素の吸収を促進する調理法、解毒と消化吸収のための胆汁排泄を促進する食材選び、時間栄養学を用いた摂取タイミングなどに配慮しています。
【点滴に関して】
点滴で注意する点は主に２つです。点滴材料の中には、EDTAとアミノ酸剤など、点滴ボトル内に細かい浮遊物を作る組み合わせがありますので、
それらに気をつけることや、浸透圧を考慮する必要があります。
浸透圧の調整は、点滴材の添付文書内に掲載されている浸透圧比から計算できますが、点滴療法レシピファイルを用いると薬剤名と配合量、
ｍｌ数を入力すると自動的に浸透圧が算出されるようにしているので、安心して点滴できます。","来院を検討中の方へのメッセージ
西洋医学の考え方や治療は、素晴らしいものであり、現代医療の中心であることは疑いの余地はありません。
ところがその西洋医学でも治療が難しい疾患も多く、今後の知識技術の発展が待たれるのも事実です。
代謝栄養療法をはじめとした統合医療的治療は西洋医学を補完するものとして、治療の一助になる可能性があります。
難治性疾患でも諦めずに統合医療的治療を試す価値はあると思いますので、お近くの栄養療法を実践している医師に相談されて下さい。","高濃度ビタミンＣ点滴療法（がん治療）,高濃度ビタミンＣ点滴療法（アンチエイジング）,アルファリポ酸点滴療法,マイヤーズカクテル（ビタミン・ミネラル点滴）,グルタチオン点滴療法,キレーション療法(Ca-EDTA),キレーション療法(Na-EDTA),プラセンタ療法,血液オゾン療法,オーソモレキュラー栄養療法",http://www.heartfulclinic.com/,平良　茂
none,城間クリニック,浦添市前田564-1,098-878-8213,内科，心療内科，精神科,沖縄県,none,none,none,none,none,none,none
none,ヒルズガーデンクリニック,那覇市松川20番1,098-885-0333,泌尿器科，腫瘍内科,沖縄県,none,none,none,none,none,none,none
none,ゆいクリニック,沖縄市登川2444番地3,098-989-3801,産婦人科 小児科 栄養療法,沖縄県,none,none,none,none,none,none,none
none,none,名護市宇茂佐の森4-1-2具志堅ビル20210 Dental Clinic,0980-54-0131,none,沖縄県,none,none,none,none,none,none,none
none,やしのきクリニック,石垣市大川579-5,0980-88-1184,心療内科，精神科，美容内科,沖縄県,none,none,none,none,none,none,none
